accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
172,Bangalore,Karnataka,12.94144,77.549761,12/8/2023,10:00,10,Friday,0,rural,3,0,rain,low,19,high,distraction,minor,2,1,1,None,0.8
173,Bangalore,Karnataka,12.90836,77.563109,8/24/2023,21:00,21,Thursday,0,highway,1,1,rain,low,27,high,weather,minor,5,1,0,None,0.65
174,Bangalore,Karnataka,13.008178,77.683777,5/9/2023,4:00,4,Tuesday,0,highway,5,0,rain,low,27,low,overspeeding,major,4,0,0,None,0.45
175,Hyderabad,Telangana,17.253718,78.264759,12/3/2023,21:00,21,Sunday,1,highway,4,0,fog,low,20,high,weather,minor,5,1,0,None,0.65
176,Kolkata,West Bengal,22.643283,88.434764,4/9/2024,14:00,14,Tuesday,0,urban,3,0,fog,low,19,low,poor road,minor,3,1,0,None,0.45
177,Chandigarh,Punjab,30.78977,76.791081,11/11/2024,4:00,4,Monday,0,highway,2,1,clear,high,39,low,distraction,minor,5,0,0,None,0.1
178,Bangalore,Karnataka,13.094302,77.576124,4/30/2023,1:00,1,Sunday,1,rural,1,1,clear,high,32,low,weather,minor,1,0,0,None,0.1
179,Kolkata,West Bengal,22.453114,88.383374,1/31/2022,21:00,21,Monday,0,urban,3,0,clear,high,20,medium,weather,fatal,4,4,0,None,0.3
180,Hyderabad,Telangana,17.492197,78.20001,1/13/2022,19:00,19,Thursday,0,urban,6,0,rain,medium,20,high,poor road,minor,2,0,1,None,0.6
181,Chandigarh,Punjab,30.786188,76.807627,3/28/2023,22:00,22,Tuesday,0,highway,6,1,rain,low,33,low,poor road,minor,5,2,0,None,0.45
182,Hyderabad,Telangana,17.563446,78.232019,10/10/2023,13:00,13,Tuesday,0,urban,5,0,rain,low,39,high,poor road,minor,5,0,0,None,0.65
183,Bangalore,Karnataka,12.971567,77.689448,7/11/2022,20:00,20,Monday,0,urban,1,1,fog,low,21,medium,drunk driving,minor,1,0,0,None,0.45
184,Chandigarh,Punjab,30.784319,76.811367,8/19/2024,8:00,8,Monday,0,highway,2,0,clear,high,23,high,weather,major,5,5,1,None,0.45
185,Hyderabad,Telangana,17.262441,78.332996,3/21/2022,19:00,19,Monday,0,urban,2,1,clear,high,23,low,distraction,major,2,0,1,None,0.25
186,Pune,Maharashtra,18.62914,73.851101,1/1/2025,10:00,10,Wednesday,0,rural,6,0,rain,low,34,high,distraction,minor,1,1,1,None,0.8
187,Pune,Maharashtra,18.616196,73.705131,10/18/2024,8:00,8,Friday,0,urban,1,0,fog,low,31,high,overspeeding,major,3,1,1,None,0.8
188,Hyderabad,Telangana,17.432325,78.449923,9/8/2022,0:00,0,Thursday,0,urban,4,0,clear,high,22,low,overspeeding,major,5,4,0,None,0.1
189,Mumbai,Maharashtra,18.849144,72.726339,2/28/2023,8:00,8,Tuesday,0,highway,6,0,fog,low,27,low,poor road,major,1,0,1,None,0.6
190,Kolkata,West Bengal,22.563456,88.315626,3/6/2024,19:00,19,Wednesday,0,urban,3,1,rain,low,36,high,poor road,fatal,1,1,1,None,1
191,Pune,Maharashtra,18.441514,73.89283,1/28/2025,19:00,19,Tuesday,0,urban,4,1,rain,low,16,high,poor road,minor,5,1,1,None,0.8
192,Pune,Maharashtra,18.627045,73.919901,4/23/2024,15:00,15,Tuesday,0,urban,2,1,rain,medium,21,high,weather,major,4,3,0,None,0.45
193,Hyderabad,Telangana,17.453887,78.418717,1/25/2023,7:00,7,Wednesday,0,rural,5,1,clear,high,34,medium,weather,minor,5,3,0,None,0.1
194,Hyderabad,Telangana,17.310034,78.367309,7/13/2024,18:00,18,Saturday,1,urban,4,0,rain,low,16,high,distraction,major,3,2,1,None,0.8
195,Bangalore,Karnataka,13.180613,77.573218,1/30/2024,2:00,2,Tuesday,0,urban,4,0,fog,low,17,low,overspeeding,major,2,1,0,None,0.45
196,Kolkata,West Bengal,22.48019,88.366839,3/11/2022,16:00,16,Friday,0,urban,5,0,rain,low,20,low,weather,minor,5,5,0,None,0.45
197,Mumbai,Maharashtra,19.05988,72.748749,11/4/2022,2:00,2,Friday,0,urban,5,1,clear,high,36,high,weather,major,2,2,0,None,0.3
198,Chandigarh,Punjab,30.650517,76.789449,10/21/2022,0:00,0,Friday,0,urban,2,1,clear,high,36,low,drunk driving,minor,3,2,0,None,0.1
199,Mumbai,Maharashtra,19.093036,72.876566,4/20/2024,9:00,9,Saturday,1,highway,5,1,rain,medium,40,low,drunk driving,fatal,1,1,1,None,0.6
200,Delhi,Delhi,28.596361,77.02673,2/22/2023,0:00,0,Wednesday,0,highway,6,0,fog,low,19,low,weather,minor,4,1,0,None,0.45
201,Kolkata,West Bengal,22.648231,88.411475,1/28/2023,15:00,15,Saturday,1,rural,1,0,rain,low,27,low,drunk driving,minor,5,3,0,None,0.45
202,Chennai,Tamil Nadu,12.894547,80.239536,3/3/2025,3:00,3,Monday,0,highway,6,0,clear,high,22,medium,poor road,minor,2,1,0,None,0.1
203,Chandigarh,Punjab,30.706127,76.870146,9/4/2023,19:00,19,Monday,0,highway,6,0,rain,low,34,high,distraction,major,5,1,1,None,0.8
204,Chandigarh,Punjab,30.736284,76.88423,5/7/2022,18:00,18,Saturday,1,urban,1,0,rain,low,15,high,overspeeding,minor,5,4,1,None,0.8
205,Bangalore,Karnataka,12.884671,77.570809,4/7/2024,10:00,10,Sunday,1,urban,1,1,rain,medium,37,low,weather,minor,3,3,1,None,0.4
206,Kolkata,West Bengal,22.641019,88.468147,12/28/2023,14:00,14,Thursday,0,urban,5,1,clear,high,22,high,poor road,minor,3,0,0,None,0.3
207,Delhi,Delhi,28.497753,76.936211,12/27/2022,22:00,22,Tuesday,0,urban,2,1,fog,low,34,high,overspeeding,minor,4,0,0,None,0.65
208,Hyderabad,Telangana,17.22001,78.311087,7/7/2024,10:00,10,Sunday,1,rural,6,0,fog,low,16,high,weather,minor,4,2,1,None,0.8
209,Pune,Maharashtra,18.533492,73.818053,9/10/2023,23:00,23,Sunday,1,highway,4,0,rain,low,19,high,weather,major,2,0,0,None,0.65
210,Bangalore,Karnataka,12.898651,77.518953,7/11/2024,18:00,18,Thursday,0,urban,2,0,clear,high,22,high,distraction,minor,3,0,1,None,0.45
211,Chennai,Tamil Nadu,12.942775,80.266239,9/11/2023,0:00,0,Monday,0,highway,3,0,fog,low,24,low,distraction,minor,3,2,0,None,0.45
212,Mumbai,Maharashtra,18.845526,72.792846,5/6/2024,15:00,15,Monday,0,urban,5,1,fog,low,31,low,distraction,major,2,0,0,None,0.45
213,Pune,Maharashtra,18.449045,73.963577,12/17/2022,20:00,20,Saturday,1,rural,2,1,rain,low,22,low,poor road,major,3,1,0,None,0.45
214,Chennai,Tamil Nadu,12.861288,80.167097,1/18/2022,2:00,2,Tuesday,0,highway,1,1,rain,low,29,medium,poor road,minor,5,5,0,None,0.45
215,Pune,Maharashtra,18.618088,73.989576,6/1/2024,8:00,8,Saturday,1,urban,3,1,fog,low,28,high,drunk driving,minor,3,0,1,None,0.8
216,Bangalore,Karnataka,13.09534,77.402311,11/27/2024,2:00,2,Wednesday,0,rural,5,0,clear,high,34,low,weather,major,5,5,0,None,0.1
217,Delhi,Delhi,28.694773,77.138622,2/25/2023,18:00,18,Saturday,1,rural,3,0,rain,low,35,high,distraction,minor,2,1,1,None,0.8
218,Chandigarh,Punjab,30.75305,76.886282,10/10/2024,17:00,17,Thursday,0,highway,5,1,fog,low,19,high,distraction,major,2,1,1,None,0.8
219,Bangalore,Karnataka,12.888723,77.598691,8/5/2023,23:00,23,Saturday,1,highway,5,0,rain,medium,25,high,weather,fatal,1,1,0,None,0.65
220,Mumbai,Maharashtra,18.960845,72.922053,9/24/2024,21:00,21,Tuesday,0,rural,4,1,clear,high,33,high,drunk driving,minor,2,0,0,None,0.3
221,Bangalore,Karnataka,12.966,77.42648,10/28/2023,18:00,18,Saturday,1,highway,4,0,fog,low,17,medium,weather,minor,1,1,1,None,0.6
222,Chennai,Tamil Nadu,13.059482,80.132694,12/30/2022,19:00,19,Friday,0,highway,4,0,fog,low,29,high,weather,major,5,4,1,None,0.8
223,Pune,Maharashtra,18.479836,73.980057,8/7/2023,23:00,23,Monday,0,rural,5,1,fog,low,34,medium,weather,major,2,1,0,None,0.45
224,Delhi,Delhi,28.570297,77.25409,4/12/2023,10:00,10,Wednesday,0,highway,6,1,fog,low,35,medium,drunk driving,minor,2,1,1,None,0.6
225,Mumbai,Maharashtra,19.147537,72.781967,10/19/2023,6:00,6,Thursday,0,rural,2,1,rain,medium,36,high,poor road,minor,4,4,0,None,0.45
226,Chennai,Tamil Nadu,12.931329,80.177908,9/28/2024,22:00,22,Saturday,1,highway,4,1,rain,medium,26,medium,weather,minor,2,0,0,None,0.25
227,Chennai,Tamil Nadu,12.931505,80.204867,5/1/2023,18:00,18,Monday,0,rural,2,1,rain,low,28,medium,drunk driving,major,3,2,1,None,0.6
228,Chennai,Tamil Nadu,12.826312,80.207278,1/14/2022,3:00,3,Friday,0,urban,6,0,clear,high,35,medium,drunk driving,minor,3,1,0,None,0.1
229,Hyderabad,Telangana,17.227437,78.332683,10/12/2024,13:00,13,Saturday,1,rural,4,0,clear,high,38,high,distraction,major,1,1,0,None,0.3
230,Pune,Maharashtra,18.511753,73.872341,3/30/2024,11:00,11,Saturday,1,urban,2,1,rain,low,28,high,poor road,minor,1,1,0,None,0.65
231,Bangalore,Karnataka,13.166458,77.645976,11/8/2022,0:00,0,Tuesday,0,rural,5,0,fog,low,39,low,weather,major,4,0,0,None,0.45
232,Hyderabad,Telangana,17.230262,78.253208,7/11/2022,0:00,0,Monday,0,urban,3,1,clear,high,23,low,overspeeding,fatal,1,1,0,None,0.3
233,Chennai,Tamil Nadu,13.101426,80.265354,11/27/2022,9:00,9,Sunday,1,urban,1,1,rain,low,23,medium,poor road,minor,3,2,1,None,0.6
234,Chandigarh,Punjab,30.621868,76.767922,2/18/2024,14:00,14,Sunday,1,highway,3,0,fog,low,32,low,poor road,major,2,2,0,None,0.45
235,Chennai,Tamil Nadu,13.104646,80.294344,5/23/2024,7:00,7,Thursday,0,urban,3,0,fog,low,16,high,drunk driving,major,3,2,0,None,0.65
236,Bangalore,Karnataka,13.160679,77.450578,8/14/2022,17:00,17,Sunday,1,urban,2,0,clear,high,30,medium,overspeeding,major,5,4,1,None,0.25
237,Kolkata,West Bengal,22.421859,88.374025,5/5/2022,9:00,9,Thursday,0,highway,3,1,clear,high,31,medium,overspeeding,major,1,1,1,None,0.25
238,Delhi,Delhi,28.691978,77.169403,1/3/2023,21:00,21,Tuesday,0,urban,3,0,fog,low,26,high,poor road,major,1,1,0,None,0.65
239,Kolkata,West Bengal,22.582986,88.286863,9/20/2024,6:00,6,Friday,0,urban,1,0,clear,high,29,low,overspeeding,fatal,1,1,0,None,0.3
240,Mumbai,Maharashtra,19.000379,72.96346,10/26/2023,17:00,17,Thursday,0,rural,1,0,rain,low,20,high,weather,minor,4,4,1,None,0.8
241,Mumbai,Maharashtra,18.844068,72.948507,1/6/2023,7:00,7,Friday,0,urban,2,0,rain,low,26,high,poor road,major,4,2,0,None,0.65
242,Chandigarh,Punjab,30.722768,76.846181,5/4/2023,4:00,4,Thursday,0,rural,3,0,fog,low,40,medium,distraction,major,4,2,0,None,0.45
243,Chandigarh,Punjab,30.726192,76.756446,12/18/2022,8:00,8,Sunday,1,rural,5,0,clear,high,40,medium,weather,minor,4,0,1,None,0.25
244,Kolkata,West Bengal,22.542146,88.249395,8/13/2024,11:00,11,Tuesday,0,rural,1,0,rain,medium,20,high,overspeeding,minor,2,1,0,None,0.45
245,Chennai,Tamil Nadu,12.979934,80.258425,6/29/2022,16:00,16,Wednesday,0,rural,3,0,fog,low,28,medium,overspeeding,major,4,2,0,None,0.45
246,Kolkata,West Bengal,22.691684,88.380487,8/4/2024,15:00,15,Sunday,1,highway,3,1,fog,low,23,medium,overspeeding,minor,2,1,0,None,0.45
247,Pune,Maharashtra,18.554742,73.846455,2/27/2022,5:00,5,Sunday,1,rural,1,0,fog,low,26,high,drunk driving,minor,2,0,0,None,0.65
248,Pune,Maharashtra,18.492599,73.918395,12/1/2023,8:00,8,Friday,0,urban,3,0,rain,low,35,high,drunk driving,minor,5,3,1,None,0.8
249,Bangalore,Karnataka,12.87812,77.75548,11/22/2022,11:00,11,Tuesday,0,highway,2,0,rain,medium,15,high,poor road,minor,1,1,0,None,0.45
250,Kolkata,West Bengal,22.628792,88.377574,12/20/2024,11:00,11,Friday,0,highway,2,0,fog,low,30,high,overspeeding,minor,3,2,0,None,0.65
251,Delhi,Delhi,28.42531,76.842778,12/22/2024,6:00,6,Sunday,1,highway,4,1,fog,low,24,medium,overspeeding,minor,5,0,0,None,0.45
252,Chennai,Tamil Nadu,13.07404,80.152144,12/30/2022,20:00,20,Friday,0,rural,3,0,clear,high,28,medium,drunk driving,minor,2,1,0,None,0.1
253,Delhi,Delhi,28.403747,76.847221,4/27/2024,2:00,2,Saturday,1,rural,5,0,rain,low,37,low,weather,major,5,3,0,None,0.45
254,Mumbai,Maharashtra,19.150088,72.702839,10/20/2023,20:00,20,Friday,0,highway,3,0,fog,low,37,high,weather,major,5,0,0,None,0.65
255,Mumbai,Maharashtra,19.035655,72.955069,1/1/2022,6:00,6,Saturday,1,highway,4,0,clear,high,29,low,drunk driving,minor,5,5,0,None,0.1
256,Chennai,Tamil Nadu,12.911957,80.196891,5/21/2023,18:00,18,Sunday,1,urban,5,0,rain,medium,40,low,drunk driving,minor,1,1,1,None,0.4
257,Delhi,Delhi,28.472435,77.19605,5/16/2022,1:00,1,Monday,0,highway,5,0,fog,low,26,high,overspeeding,minor,5,4,0,None,0.65
258,Chandigarh,Punjab,30.6107,76.703665,7/11/2024,15:00,15,Thursday,0,urban,5,0,fog,low,21,high,poor road,minor,5,5,0,None,0.65
259,Delhi,Delhi,28.404569,76.804829,6/16/2022,11:00,11,Thursday,0,rural,4,0,clear,high,34,high,drunk driving,fatal,3,3,0,None,0.5
260,Chandigarh,Punjab,30.63764,76.825478,3/23/2023,14:00,14,Thursday,0,rural,6,1,fog,low,31,low,drunk driving,major,4,3,0,None,0.45
261,Mumbai,Maharashtra,19.115596,72.802382,7/4/2022,7:00,7,Monday,0,rural,4,0,clear,high,25,medium,distraction,major,1,0,0,None,0.1
262,Pune,Maharashtra,18.695595,73.868888,5/26/2022,12:00,12,Thursday,0,rural,6,0,fog,low,30,medium,overspeeding,minor,4,4,0,None,0.45
263,Kolkata,West Bengal,22.494643,88.492238,2/24/2024,17:00,17,Saturday,1,highway,6,1,clear,high,21,medium,weather,minor,4,2,1,None,0.25
264,Chandigarh,Punjab,30.734981,76.773993,9/7/2024,14:00,14,Saturday,1,highway,4,1,rain,medium,20,low,distraction,minor,5,1,0,None,0.25
265,Chandigarh,Punjab,30.711487,76.846221,11/27/2023,0:00,0,Monday,0,rural,3,1,clear,high,25,high,distraction,fatal,4,4,0,None,0.5
266,Chennai,Tamil Nadu,12.968853,80.196115,10/15/2024,1:00,1,Tuesday,0,urban,3,0,fog,low,30,low,poor road,major,3,3,0,None,0.45
267,Kolkata,West Bengal,22.63079,88.274384,3/20/2023,20:00,20,Monday,0,highway,4,1,fog,low,31,medium,poor road,major,4,2,0,None,0.45
268,Chandigarh,Punjab,30.671217,76.878695,2/12/2025,17:00,17,Wednesday,0,rural,3,0,fog,low,34,high,poor road,minor,3,3,1,None,0.8
269,Bangalore,Karnataka,12.933538,77.737824,1/4/2025,18:00,18,Saturday,1,rural,5,0,clear,high,16,medium,overspeeding,minor,3,3,1,None,0.25
270,Bangalore,Karnataka,12.934971,77.501295,7/23/2024,3:00,3,Tuesday,0,urban,6,0,rain,low,35,low,overspeeding,fatal,3,3,0,None,0.65
271,Bangalore,Karnataka,13.088481,77.401871,3/17/2023,22:00,22,Friday,0,highway,4,0,rain,low,32,medium,overspeeding,fatal,4,4,0,None,0.65
272,Chennai,Tamil Nadu,13.032356,80.200645,6/1/2022,13:00,13,Wednesday,0,urban,4,0,clear,high,24,low,drunk driving,minor,4,2,0,None,0.1
273,Pune,Maharashtra,18.685749,73.854341,4/8/2024,21:00,21,Monday,0,rural,2,0,fog,low,32,low,poor road,major,2,1,0,None,0.45
274,Chandigarh,Punjab,30.600709,76.788381,4/12/2023,17:00,17,Wednesday,0,rural,2,1,fog,low,29,high,distraction,minor,2,2,1,None,0.8
275,Chennai,Tamil Nadu,12.865666,80.225481,12/6/2023,2:00,2,Wednesday,0,rural,1,1,rain,low,30,low,weather,minor,5,3,0,None,0.45
276,Chennai,Tamil Nadu,13.125687,80.288644,4/7/2022,14:00,14,Thursday,0,urban,5,0,fog,low,19,high,weather,major,1,0,0,None,0.65
277,Chandigarh,Punjab,30.615981,76.703249,10/7/2023,1:00,1,Saturday,1,rural,3,1,rain,low,30,low,distraction,fatal,3,3,0,None,0.65
278,Kolkata,West Bengal,22.449438,88.268509,5/14/2023,20:00,20,Sunday,1,highway,4,0,fog,low,27,medium,drunk driving,major,3,3,0,None,0.45
279,Bangalore,Karnataka,12.906665,77.751883,7/10/2024,5:00,5,Wednesday,0,highway,6,1,fog,low,36,low,overspeeding,minor,2,2,0,None,0.45
280,Bangalore,Karnataka,12.854596,77.734873,4/8/2023,9:00,9,Saturday,1,highway,4,1,fog,low,30,medium,poor road,minor,4,2,1,None,0.6
281,Hyderabad,Telangana,17.453228,78.354267,3/18/2023,9:00,9,Saturday,1,urban,3,0,rain,low,30,high,overspeeding,major,4,1,1,None,0.8
282,Chandigarh,Punjab,30.689908,76.86273,5/8/2023,11:00,11,Monday,0,urban,1,1,rain,low,16,high,drunk driving,minor,5,4,0,None,0.65
283,Mumbai,Maharashtra,18.918465,72.813324,9/11/2024,2:00,2,Wednesday,0,urban,6,0,fog,low,33,high,distraction,minor,4,4,0,None,0.65
284,Pune,Maharashtra,18.50586,73.779004,9/14/2023,18:00,18,Thursday,0,highway,5,1,rain,low,24,medium,weather,major,1,1,1,None,0.6
285,Pune,Maharashtra,18.432833,73.776399,2/21/2024,22:00,22,Wednesday,0,highway,2,1,rain,medium,17,high,drunk driving,minor,3,3,0,None,0.45
286,Kolkata,West Bengal,22.542201,88.296251,7/8/2022,11:00,11,Friday,0,rural,5,0,clear,high,15,high,poor road,major,4,0,0,None,0.3
287,Delhi,Delhi,28.656319,77.232117,12/8/2022,9:00,9,Thursday,0,highway,1,0,clear,high,18,medium,drunk driving,minor,4,1,1,None,0.25
288,Mumbai,Maharashtra,18.87409,72.939462,12/3/2022,4:00,4,Saturday,1,rural,3,1,rain,low,38,low,distraction,major,2,1,0,None,0.45
289,Pune,Maharashtra,18.460951,73.781916,12/3/2023,14:00,14,Sunday,1,highway,5,1,rain,medium,34,medium,overspeeding,minor,1,0,0,None,0.25
290,Mumbai,Maharashtra,19.160639,72.885188,1/25/2022,10:00,10,Tuesday,0,highway,3,1,fog,low,15,low,distraction,major,4,2,1,None,0.6
291,Delhi,Delhi,28.505662,76.960158,9/5/2024,11:00,11,Thursday,0,urban,6,1,fog,low,35,medium,drunk driving,fatal,4,4,0,None,0.65
292,Mumbai,Maharashtra,18.803394,72.756475,11/11/2024,5:00,5,Monday,0,highway,1,1,rain,medium,37,medium,poor road,fatal,4,4,0,None,0.45
293,Chennai,Tamil Nadu,13.030792,80.290558,8/10/2023,9:00,9,Thursday,0,rural,1,0,fog,low,27,medium,distraction,minor,1,0,1,None,0.6
294,Mumbai,Maharashtra,18.922093,72.940473,9/10/2024,0:00,0,Tuesday,0,highway,5,0,fog,low,28,medium,weather,major,4,4,0,None,0.45
295,Chandigarh,Punjab,30.632006,76.795028,10/24/2024,22:00,22,Thursday,0,urban,2,0,fog,low,22,low,overspeeding,minor,2,0,0,None,0.45
296,Mumbai,Maharashtra,18.942286,72.710271,5/30/2024,16:00,16,Thursday,0,highway,5,1,rain,medium,37,medium,distraction,minor,3,2,0,None,0.25
297,Kolkata,West Bengal,22.419317,88.310364,11/11/2024,23:00,23,Monday,0,urban,3,0,fog,low,19,low,drunk driving,major,2,1,0,None,0.45
298,Mumbai,Maharashtra,19.277319,72.843699,2/5/2022,23:00,23,Saturday,1,rural,5,0,clear,high,38,high,poor road,minor,5,4,0,None,0.3
299,Chandigarh,Punjab,30.616643,76.869914,2/6/2022,12:00,12,Sunday,1,urban,4,0,rain,medium,31,high,overspeeding,minor,4,2,0,None,0.45
300,Pune,Maharashtra,18.513383,73.728215,6/3/2023,16:00,16,Saturday,1,rural,1,1,rain,medium,20,high,drunk driving,minor,2,2,0,None,0.45
301,Kolkata,West Bengal,22.542294,88.440962,12/16/2022,9:00,9,Friday,0,rural,6,1,rain,low,33,medium,poor road,fatal,3,3,1,None,0.8
302,Kolkata,West Bengal,22.578646,88.267103,4/28/2022,1:00,1,Thursday,0,rural,3,1,clear,high,31,low,poor road,minor,2,0,0,None,0.1
303,Mumbai,Maharashtra,18.904696,72.929499,11/6/2023,23:00,23,Monday,0,highway,1,0,clear,high,23,low,weather,minor,3,1,0,None,0.1
304,Chennai,Tamil Nadu,13.158922,80.282375,11/14/2022,9:00,9,Monday,0,urban,3,1,clear,high,25,high,weather,major,1,1,1,None,0.45
305,Chandigarh,Punjab,30.666974,76.757047,7/30/2023,9:00,9,Sunday,1,highway,4,1,fog,low,37,high,weather,minor,2,0,1,None,0.8
306,Chandigarh,Punjab,30.655634,76.703463,7/31/2024,12:00,12,Wednesday,0,urban,4,1,fog,low,19,medium,drunk driving,fatal,5,5,0,None,0.65
307,Bangalore,Karnataka,13.070817,77.754253,10/9/2024,2:00,2,Wednesday,0,highway,6,0,fog,low,17,high,overspeeding,major,4,3,0,None,0.65
308,Kolkata,West Bengal,22.617531,88.294685,11/28/2022,1:00,1,Monday,0,urban,2,0,fog,low,21,low,drunk driving,minor,4,3,0,None,0.45
309,Chandigarh,Punjab,30.767989,76.78677,3/2/2023,11:00,11,Thursday,0,highway,2,1,clear,high,36,medium,drunk driving,minor,1,0,0,None,0.1
310,Chandigarh,Punjab,30.751536,76.828455,4/11/2022,21:00,21,Monday,0,rural,3,1,fog,low,22,high,weather,minor,2,2,0,None,0.65
311,Chandigarh,Punjab,30.725966,76.873965,3/24/2024,7:00,7,Sunday,1,rural,2,0,rain,medium,20,medium,weather,major,1,1,0,None,0.25
312,Hyderabad,Telangana,17.474242,78.535552,5/16/2023,12:00,12,Tuesday,0,rural,1,1,rain,medium,15,high,weather,major,2,2,0,None,0.45
313,Chennai,Tamil Nadu,13.087316,80.226797,4/26/2022,6:00,6,Tuesday,0,urban,4,1,fog,low,39,medium,poor road,major,1,0,0,None,0.45
314,Kolkata,West Bengal,22.505115,88.233239,7/31/2024,2:00,2,Wednesday,0,highway,5,1,clear,high,39,low,poor road,minor,5,0,0,None,0.1
315,Mumbai,Maharashtra,18.81774,72.773961,9/5/2024,22:00,22,Thursday,0,rural,1,1,rain,medium,19,low,drunk driving,major,2,2,0,None,0.25
316,Delhi,Delhi,28.867743,76.854527,4/24/2023,7:00,7,Monday,0,rural,4,0,fog,low,39,medium,weather,fatal,1,1,0,None,0.65
317,Pune,Maharashtra,18.660086,73.810194,3/22/2022,1:00,1,Tuesday,0,urban,2,1,rain,low,20,low,drunk driving,major,3,2,0,None,0.45
318,Mumbai,Maharashtra,19.27562,72.80497,1/17/2024,16:00,16,Wednesday,0,rural,2,0,clear,high,26,medium,poor road,minor,3,1,0,None,0.1
319,Chennai,Tamil Nadu,12.934717,80.259504,10/4/2022,2:00,2,Tuesday,0,highway,5,1,clear,high,19,high,overspeeding,major,3,3,0,None,0.3
320,Chandigarh,Punjab,30.655311,76.714474,2/19/2023,15:00,15,Sunday,1,urban,3,1,fog,low,26,low,overspeeding,fatal,3,3,0,None,0.65
321,Bangalore,Karnataka,12.852964,77.561684,8/15/2022,18:00,18,Monday,0,rural,5,1,fog,low,27,high,poor road,major,2,2,1,None,0.8
322,Pune,Maharashtra,18.46926,73.979581,2/21/2022,18:00,18,Monday,0,highway,3,0,clear,high,20,high,weather,minor,1,0,1,None,0.45
323,Delhi,Delhi,28.824805,77.267512,5/7/2022,16:00,16,Saturday,1,highway,6,1,clear,high,34,low,overspeeding,minor,2,0,0,None,0.1
324,Chennai,Tamil Nadu,12.865026,80.224187,4/10/2025,21:00,21,Thursday,0,rural,3,1,clear,high,17,low,weather,minor,1,0,0,None,0.1
325,Kolkata,West Bengal,22.423409,88.23046,1/30/2023,4:00,4,Monday,0,highway,5,0,clear,high,39,low,drunk driving,minor,2,1,0,None,0.1
326,Chennai,Tamil Nadu,12.979773,80.125904,11/1/2024,15:00,15,Friday,0,urban,5,1,fog,low,32,low,weather,minor,1,1,0,Diwali,0.55
327,Chandigarh,Punjab,30.796737,76.773533,6/24/2024,14:00,14,Monday,0,rural,4,1,rain,medium,31,low,weather,major,3,3,0,None,0.25
328,Mumbai,Maharashtra,19.025583,72.703921,2/27/2022,14:00,14,Sunday,1,rural,5,1,clear,high,23,medium,weather,minor,4,1,0,None,0.1
329,Pune,Maharashtra,18.421265,73.710506,11/3/2022,3:00,3,Thursday,0,urban,6,1,fog,low,32,low,poor road,major,3,1,0,None,0.45
330,Hyderabad,Telangana,17.510543,78.427133,8/24/2022,3:00,3,Wednesday,0,highway,5,0,fog,low,37,low,poor road,minor,2,2,0,None,0.45
331,Mumbai,Maharashtra,19.093059,72.74776,3/6/2023,8:00,8,Monday,0,urban,6,0,fog,low,21,medium,drunk driving,fatal,1,1,1,None,0.8
332,Kolkata,West Bengal,22.68123,88.384248,4/2/2023,20:00,20,Sunday,1,highway,3,0,clear,high,27,low,weather,fatal,2,2,0,None,0.3
333,Kolkata,West Bengal,22.403454,88.206231,11/26/2024,11:00,11,Tuesday,0,urban,6,1,rain,low,29,low,overspeeding,minor,3,2,0,None,0.45
334,Pune,Maharashtra,18.580848,73.876593,5/11/2024,21:00,21,Saturday,1,rural,2,0,clear,high,38,low,weather,minor,5,5,0,None,0.1
335,Pune,Maharashtra,18.404333,73.812579,7/9/2024,22:00,22,Tuesday,0,highway,2,1,clear,high,27,high,distraction,major,5,4,0,None,0.3
336,Pune,Maharashtra,18.612059,73.719751,12/10/2024,3:00,3,Tuesday,0,rural,6,1,fog,low,27,low,weather,minor,5,2,0,None,0.45
337,Pune,Maharashtra,18.464387,73.94994,2/3/2022,11:00,11,Thursday,0,urban,1,1,rain,low,30,medium,poor road,major,2,0,0,None,0.45
338,Bangalore,Karnataka,13.130325,77.446646,2/6/2023,9:00,9,Monday,0,urban,5,1,fog,low,21,medium,poor road,minor,2,1,1,None,0.6
339,Hyderabad,Telangana,17.269165,78.502459,9/4/2023,20:00,20,Monday,0,urban,3,1,fog,low,22,medium,overspeeding,major,1,1,0,None,0.45
340,Pune,Maharashtra,18.623789,73.873265,1/31/2022,18:00,18,Monday,0,rural,5,0,fog,low,20,medium,poor road,minor,5,3,1,None,0.6
